client_id,datetime,code,type,amount,target
94668608,135 14:15:11,5411,1010,-3773.14,0
6180127,110 14:48:24,4814,1030,-2245.92,1
93011179,35 04:13:53,4829,2370,-14531.08,0
1316496,435 22:46:20,6051,1100,-45255.2,1
71331226,234 15:46:19,4829,2330,-336887.37,1
28550386,335 18:54:44,5411,1010,-4401.99,1
14894393,424 14:29:39,4814,1030,-1796.73,0
63109769,270 16:18:55,4829,4071,-3593.47,1
17171316,2 14:01:43,6011,2010,-112295.79,0
42399340,350 13:13:00,6011,2010,-673774.73,0
73182529,405 15:57:50,6010,7070,121099.78,0
20976392,293 23:36:59,4814,1030,-2245.92,0
71743833,228 10:35:46,5499,1010,-12083.03,1
33175070,403 05:52:32,6010,7070,22459.16,1
49288762,251 20:29:20,6010,7070,33868.41,1
280339,353 18:49:39,6011,7010,2245.92,0
64756863,142 09:34:20,4814,1030,-673.77,1
17502871,177 11:38:25,6010,7070,13475.49,1
87252636,209 12:08:36,6010,7071,134754.95,0
50667664,265 02:41:25,4814,1030,-1122.96,1
57224158,331 15:56:43,6010,7070,12577.13,1
24965506,4 15:10:19,6010,2020,-22459.16,1
83627582,378 00:00:00,5814,1210,-6358.64,1
92584117,137 18:34:04,6011,2011,-233575.24,0
21217132,113 11:31:46,5499,1010,-6760.21,0
20370696,54 00:00:00,4112,1100,-69374.09,0
21709256,87 18:41:54,6010,7070,6737.75,0
29894123,319 08:00:44,6010,7070,35597.76,0
21376002,302 05:34:08,5411,1010,-3935.29,1
6793144,210 00:00:00,5311,1110,-9778.72,1
20738719,352 07:45:10,6011,2010,-89836.63,0
47406846,355 08:56:55,6011,7010,1235253.67,1
59656984,404 19:30:02,5411,1010,-11162.2,1
12279093,234 19:30:03,4829,2370,-4491.83,0
70780820,179 05:17:07,6010,7070,10218.92,0
5436835,260 15:03:20,6011,2011,-11229.58,0
70780820,60 13:06:31,6010,7070,2156.08,1
70780820,210 08:31:40,6010,7070,19898.81,1
77527234,57 00:00:00,5735,1200,-1751.81,1
36162951,247 19:21:15,6011,2010,-20213.24,0
90209156,28 00:00:00,5411,1110,-4501.49,0
99506272,282 19:15:09,6011,7010,3368.87,1
63254157,433 16:10:08,6011,2010,-26950.99,1
91712844,5 12:04:50,4814,1030,-1122.96,0
70780820,361 02:32:52,6010,7070,10016.78,0
20306146,390 21:54:44,8999,1010,-2245.92,0
86574143,398 09:47:37,6011,2010,-67377.47,1
55003434,115 15:14:01,6010,7070,22459.16,0
55326928,391 00:00:00,5411,1110,-12472.24,1
26529456,325 04:18:30,6010,7070,44918.32,0
14396005,454 17:25:04,5411,1010,-39228.06,0
56420052,360 02:37:02,6011,2010,-22459.16,1
97892387,388 04:23:38,5912,1010,-1976.41,0
6794075,148 10:31:07,4814,1030,-11229.58,0
17340837,314 12:11:36,4829,2330,-33464.15,1
70780820,246 11:40:33,6010,7070,4244.78,1
38056372,14 09:21:57,5499,1010,-1392.47,1
14366449,324 15:59:00,5814,1110,-15721.41,1
11701078,269 15:41:11,6010,7030,14642.47,0
49760703,415 19:34:19,5411,1110,-2306.56,0
84826852,107 09:05:44,6010,7030,15131.63,1
91681704,342 11:50:50,5541,1010,-24390.65,0
89625038,427 20:25:10,6010,7070,4267.24,1
58593900,68 14:23:42,6011,2010,-157214.1,0
43261387,425 00:00:00,5912,1110,-786.07,0
87542711,131 13:06:28,4900,2320,-24.71,1
39434625,201 12:48:27,6010,7070,11229.58,1
74901600,323 15:10:05,6011,2010,-33688.74,1
50510175,343 15:39:23,6010,7070,2245.92,1
56025523,424 21:55:39,4814,1030,-426.72,0
84930140,114 09:02:26,5499,1010,-7045.44,1
20636171,303 07:33:15,6011,4010,-8759.07,1
38714155,125 00:00:00,7995,1200,-5637.25,0
70267911,33 10:04:02,5331,1010,-10218.92,1
88278381,448 06:38:22,5411,1010,-973.38,0
95016087,284 15:45:59,5411,1010,-570.46,0
22771802,129 17:47:19,5912,1010,-2133.62,0
7219212,45 13:30:25,5541,1110,-23401.32,1
75345598,451 15:29:53,4814,1030,-2245.92,1
31097536,131 20:48:06,5732,1110,-6266.11,1
12697071,362 18:46:08,5411,1110,-9767.04,1
96750247,119 15:00:30,5411,1010,-11588.25,0
66956350,244 14:57:53,4814,1030,-449.18,1
17610658,108 15:56:12,5411,1110,-80585.7,0
4725454,250 11:07:01,5499,1010,-1125.2,0
87179099,407 09:15:53,5411,1010,-2259.39,1
79363745,332 04:21:38,4814,1030,-673.77,1
20881726,61 18:23:30,4814,1030,-22459.16,0
99770379,95 10:14:58,6011,4010,-4379.54,1
26152657,85 21:02:55,5499,1010,-31195.77,0
94887386,32 21:20:24,6011,2010,-6737.75,0
17661325,354 15:50:50,5411,1010,-5513.72,0
74693419,276 08:03:07,5722,1010,-14373.86,1
53589977,393 10:53:42,6010,7030,15721.41,1
39330065,254 20:27:08,5411,1110,-13643.94,0
71634960,117 16:33:44,5200,1010,-1134.19,0
1643831,99 00:00:00,5712,1110,-404534.35,0
78878144,421 07:40:10,6011,2010,-11229.58,0
82904098,65 14:24:28,6010,7070,875907.15,0
49509133,396 13:43:03,5211,1010,-3346.41,0
39302487,428 15:08:57,5411,1010,-4289.7,0
87372275,104 14:21:18,6011,2010,-67377.47,1
8268076,228 22:20:59,4816,1100,-22459.16,0
90286964,304 00:00:00,5533,1110,-10465.97,1
62903374,44 10:15:09,4814,1030,-2245.92,0
61733281,84 19:29:11,5945,1010,-38461.31,1
94426973,403 14:15:59,4829,4071,-323.41,0
90634231,307 16:04:36,5411,1010,-5884.3,0
40722638,198 15:29:04,5977,1010,-3503.63,0
49111754,351 19:44:24,6011,2010,-112295.79,1
87902560,155 00:00:00,6011,4110,-2245.92,0
94192485,270 08:47:46,4829,2370,-83098.88,0
91082602,311 17:53:26,4814,1030,-6737.75,0
85494965,299 17:32:56,5411,1010,-16639.99,1
38691781,338 22:23:29,6010,7070,1122.96,1
23071652,257 12:50:53,5331,1010,-3724.63,0
55483265,427 20:23:31,6010,7031,1022790.04,0
90958995,297 18:49:17,5411,1010,-3728.22,1
10832516,166 20:49:12,5411,1110,-1875.34,0
41227639,378 15:27:21,4829,4071,-112.3,1
41756011,160 10:36:41,4814,1030,-224.59,0
40783985,209 12:57:11,5812,1010,-3571.01,1
47840826,298 16:04:42,5499,1010,-1482.3,0
42754565,362 08:51:32,6011,2010,-20213.24,0
39816059,264 00:00:00,5999,1110,-2290.83,0
78047859,321 08:49:03,4829,2370,-2245.92,1
10004871,33 09:06:37,6010,7070,13247.76,0
29894123,245 13:17:09,6010,7070,19000.45,1
33953111,347 00:00:00,5261,1110,-611401.16,0
85614078,181 19:32:26,4829,2370,-202132.42,1
21276897,192 19:48:10,4829,2370,-130263.11,1
85194196,329 20:43:59,4829,4051,-449.18,1
96014871,112 12:00:06,6011,2010,-8983.66,1
28870141,432 07:33:19,5499,1010,-2818.62,1
8409250,447 15:50:49,6011,7010,11229.58,0
80932478,192 00:00:00,5912,1110,-23357.52,0
85056040,289 14:40:26,5912,1010,-9679.9,0
47481515,61 17:04:35,5699,1110,-67355.01,0
40944775,241 00:00:00,5451,1110,-3571.01,1
62969386,139 12:25:45,6011,7010,336887.37,1
80474021,308 07:15:45,5912,1010,-3968.53,0
75521890,246 00:00:00,5411,1110,-9480.01,0
48493498,273 11:58:56,5411,1010,-15225.06,0
16144518,286 16:11:12,6011,2010,-13475.49,1
13641759,387 03:36:39,4814,1030,-1122.96,0
9442456,443 21:57:50,4814,1030,-2245.92,1
30931047,400 03:35:05,6010,7021,1122957.89,1
25967949,196 00:00:00,5983,1110,-3892.85,0
86755562,299 13:43:27,5411,1110,-8810.73,0
85108219,233 10:44:13,5499,1010,-2367.2,1
26206148,428 00:00:00,5941,1110,-98281.27,1
92097660,55 19:17:36,6011,4010,-5390.2,0
47481515,144 14:12:26,5411,1010,-23878.58,1
3323243,168 11:48:57,4814,1030,-2245.92,1
18350404,212 20:00:38,4814,1030,-6737.75,0
17306217,35 09:08:08,4829,2330,-26950.99,0
81737336,452 09:47:42,6011,7010,112295.79,0
69448329,201 10:57:49,6011,2010,-11229.58,1
34490133,54 00:00:00,5912,1210,-13351.07,0
1394168,421 04:04:44,5499,1010,-1796.73,0
75445093,3 23:05:37,6010,7070,179673.26,1
374768,379 12:26:57,7832,1010,-8534.48,0
65102839,318 09:57:35,4829,2370,-2245.92,0
18825101,301 13:16:59,4829,2330,-22459.16,0
57638428,167 10:19:47,6011,2010,-67377.47,0
44345086,69 16:45:47,5411,1110,-6273.74,0
36622596,277 00:40:08,6011,2010,-112295.79,0
86688057,91 17:07:23,6011,2010,-22459.16,0
66967190,317 05:36:10,4814,1030,-2245.92,0
89038920,99 05:26:59,4814,1030,-4491.83,0
70780820,417 14:10:16,6010,7070,1864.11,0
90756257,175 17:03:03,6011,2010,-8983.66,0
6506523,239 15:50:23,6010,7070,37708.93,1
16697632,191 09:53:07,4829,2370,-33688.74,1
45969483,108 12:40:26,4829,2370,-13475.49,1
51232716,398 17:47:18,6011,7010,6737.75,1
17394948,39 18:50:22,5499,1010,-58803.02,1
49288762,447 23:19:56,4829,2371,-805722.28,1
95074221,263 17:42:34,4829,2371,-449183.15,1
37436581,109 19:43:50,4814,1030,-4491.83,0
76566285,219 00:00:00,7399,1200,-1325.09,0
69101708,411 20:23:12,5499,1010,-830.99,0
69934694,136 12:48:60,4814,1030,-22459.16,0
15474511,150 00:00:00,5812,1110,-3964.49,1
97963238,173 18:18:52,5411,1010,-4692.17,1
76510478,397 11:27:51,4829,4071,-1222.9,1
17096335,447 20:46:33,6011,7010,539019.79,1
98069246,270 14:36:53,4814,1030,-3368.87,1
35755821,161 12:33:41,5999,1010,-2499.7,1
81019657,200 00:00:00,5735,1200,-1549.68,1
43657092,381 17:09:36,4814,1030,-11229.58,1
59709592,419 11:10:51,6010,7070,56147.89,1
75393627,379 16:37:13,6011,2010,-67377.47,1
28655555,453 12:29:48,4814,1030,-2245.92,0
9572517,439 21:45:24,4829,2370,-3368.87,0
70780820,434 03:49:05,6010,7030,28096.41,0
58379242,362 14:10:10,6011,2010,-134754.95,1
31812869,330 10:24:56,5311,1010,-2106.67,1
21638457,337 21:41:54,6011,2010,-44918.32,1
62155762,142 06:51:00,6011,2010,-224591.58,0
31321804,304 19:13:12,6011,2010,-11229.58,0
61590766,453 18:04:16,5411,1010,-8342.0,1
67965650,354 16:41:10,4814,1030,-85.34,1
77005402,371 21:23:41,5411,1010,-10759.73,0
44510904,256 14:22:23,6011,2010,-89836.63,1
8685331,221 14:55:29,5411,1010,-6288.56,1
76435561,406 15:24:57,5943,1010,-718.69,0
54424754,202 00:50:31,4829,2370,-898366.31,1
87084168,165 08:52:24,6010,7070,2335.75,1
15441779,336 10:21:01,6011,7010,1796732.62,0
12067626,361 20:47:10,6011,7010,19090.28,0
79867228,296 16:20:33,6011,2010,-22459.16,0
85373071,83 13:12:08,6010,7070,449183.15,0
76716437,381 03:56:03,4814,1030,-67377.47,1
35849054,236 00:00:00,5411,1110,-2829.85,1
24879096,248 06:44:37,6011,7010,44918.32,0
65639862,230 20:43:41,5814,1110,-5974.14,1
49220108,372 00:00:00,4121,1200,-4806.26,0
90252666,418 17:25:10,6010,7070,134754.95,1
65608139,396 20:32:53,5411,1010,-4559.21,1
83902689,111 13:35:07,6010,7071,26726.4,0
11356888,274 18:03:29,4814,1030,-224.59,0
91643970,207 02:57:33,4814,1030,-2245.92,0
29982886,299 11:43:50,6011,7010,112295.79,0
20320139,40 12:12:18,6011,2010,-6737.75,0
52976855,451 19:19:23,5812,1010,-5727.09,0
90808332,182 00:00:00,5411,1110,-12948.83,1
29741450,215 08:09:49,6010,7070,67377.47,1
32321307,365 20:01:09,4814,1030,-1122.96,0
56049007,49 16:23:02,6011,7010,407633.71,1
57283046,294 17:05:34,5411,1110,-8911.79,0
36444703,122 17:17:49,4829,2370,-1549.68,0
9605096,377 00:00:00,5411,1110,-2778.2,0
54445476,68 15:01:06,6011,7010,202132.42,0
16481372,233 21:04:04,5499,1010,-5117.32,1
44632666,353 06:52:45,6010,7070,8152.67,0
58866054,224 18:48:28,5411,1110,-4289.7,0
87970156,334 15:57:21,6010,7070,8983.66,1
7710959,241 11:50:55,6011,2010,-67377.47,0
21264160,140 12:47:16,6010,7070,11229.58,1
70780820,108 03:45:00,6010,7070,31622.49,1
45171289,105 17:20:06,6010,7021,44918.32,0
70780820,210 13:28:57,6010,7070,29578.71,0
77527234,454 04:31:39,5912,1010,-17832.57,0
53355085,11 18:18:11,5977,1010,-4783.8,1
97645998,132 10:52:21,6011,2010,-404264.84,1
70780820,200 11:14:44,6010,7070,6850.04,1
20124569,203 12:46:54,5411,1110,-21843.78,0
87193386,439 19:48:54,4814,1030,-2245.92,0
33943155,69 09:15:25,4814,1030,-1122.96,0
23190416,96 18:15:31,6010,7071,16687.15,0
45761613,111 16:13:18,6010,7071,56147.89,0
23702730,104 09:22:51,5331,1010,-6508.21,0
48544484,304 17:12:59,5411,1010,-628.86,0
80216017,59 18:08:23,6011,2010,-14598.45,0
90600873,252 16:46:11,6011,2010,-13475.49,1
80583738,263 19:31:34,5411,1110,-11027.22,0
9554115,411 00:00:00,4814,1100,-11229.58,1
94222898,14 16:22:24,6011,7010,145984.53,0
75392408,173 12:46:10,6011,2010,-6737.75,0
98592314,129 20:12:05,5499,1010,-9796.46,0
55961571,180 19:43:32,6010,7071,3645.12,0
57283046,307 08:52:35,5411,1110,-21718.01,1
94702439,12 00:00:00,7311,1100,-673.77,1
49288762,433 07:26:51,6010,7030,11723.68,0
45211171,340 08:28:15,6011,2010,-29196.91,0
22986190,82 17:30:58,6011,2010,-22459.16,1
45203352,6 20:41:59,6011,2010,-449183.15,1
64172822,414 09:11:44,5814,1010,-6153.81,0
82650535,113 00:00:00,5661,1110,-301177.31,0
63300474,254 06:42:25,4829,2330,-22459.16,0
38714155,102 05:00:25,4829,2370,-5614.79,0
68353108,261 13:13:20,4829,4051,-1122.96,0
75063019,397 20:05:07,4814,1030,-4491.83,1
70143123,119 09:12:38,6010,7030,22459.16,0
31506833,123 11:00:19,5541,1110,-7456.44,1
22383843,177 00:00:00,5411,1110,-4121.26,0
78914047,386 00:00:00,5411,1110,-134720.81,0
42700468,449 16:47:15,4814,1030,-2245.92,1
21678642,237 03:22:56,6010,7070,2245.92,1
76275465,78 09:41:29,5411,1010,-11903.35,0
79958341,87 08:59:33,4814,1030,-2245.92,1
32508398,147 22:48:55,6010,7074,44918.32,0
17888939,64 01:07:41,6011,7010,177427.35,0
53270690,336 14:34:51,5812,1010,-1779.66,0
54250959,396 16:31:48,6011,2010,-22459.16,0
3332843,361 00:00:00,5411,1110,-100190.3,1
32826090,108 07:25:16,6011,2010,-74115.22,0
86337937,106 19:46:60,6011,2010,-17967.33,0
18889791,128 06:37:58,6010,7070,13789.92,1
70780820,276 13:41:25,6010,7070,42402.89,1
44676756,335 10:39:55,6012,2456,-202132.42,0
48618305,138 00:00:00,5411,1110,-15137.47,1
21865651,362 12:28:52,6010,7071,67377.47,0
95953841,203 15:35:42,5411,1010,-2066.24,0
96621653,195 11:17:43,6011,2010,-44918.32,1
24436367,111 00:00:00,5691,1110,-186411.01,0
18889791,114 10:10:45,6010,7030,1549.68,1
12053904,121 00:00:00,5964,6200,177542.56,1
37134646,389 15:54:42,5812,1010,-23043.1,0
1579633,151 15:10:43,5912,1110,-19180.12,1
91082602,285 00:00:00,5541,1110,61762.68,0
85861930,443 11:29:34,6010,7070,15631.57,1
87866237,239 10:23:37,4829,2370,-449.18,1
48140681,192 10:48:33,4814,1030,-1122.96,0
56313233,440 11:46:03,6011,2010,-11229.58,0
74918483,188 09:44:56,5411,1010,-2245.92,1
23188180,234 19:04:50,5331,1010,-1010.66,0
64359200,419 15:34:05,5921,1010,-1414.93,1
75342510,332 08:49:18,4814,1030,-1122.96,0
47830665,261 10:24:56,5499,1010,-1706.9,1
93000047,449 18:53:25,4829,2370,-1122.96,0
24405181,192 18:14:15,5812,1110,-16727.58,1
47588079,344 13:54:50,5411,1010,-18012.24,1
33830046,361 12:44:39,5411,1010,-926.89,0
26064554,134 00:00:00,5621,1110,-74092.76,1
36719500,123 17:37:49,4829,2370,-673774.73,1
78796877,391 09:39:24,5533,1010,-66928.29,1
88007478,237 21:02:60,4814,1030,-2245.92,1
29041434,244 17:08:57,6010,7070,9208.25,1
76068532,456 13:05:22,5441,1010,-32509.63,1
69396837,291 00:00:00,5411,1110,-3413.79,0
99177185,236 07:49:01,9311,1100,-34530.95,0
10014090,68 15:59:31,6010,7020,112295.79,1
3453773,395 00:00:00,5814,1110,-4446.91,0
17293191,404 21:30:08,5812,1010,-46315.28,0
1508066,451 16:30:18,4814,1030,-2245.92,1
71310841,297 10:40:05,5411,1010,-5188.07,1
96091345,356 14:05:52,5411,1110,-11013.97,1
44029891,278 11:08:04,6011,2010,-11229.58,1
82020705,282 12:23:57,6011,2010,-33688.74,0
30921430,368 21:13:00,5499,1010,-7669.8,0
24935096,434 12:50:28,5200,1010,-21048.5,1
97376938,445 14:18:30,6011,2010,-20213.24,1
48510964,234 18:41:26,6011,7010,44918.32,1
26447881,22 11:41:37,6011,2010,-325657.79,1
62199454,245 15:41:51,5999,1010,-13003.85,1
58017201,94 14:39:37,6011,2010,-4491.83,0
66653810,45 14:50:37,5411,1110,-5759.88,0
47830665,319 12:17:01,5999,1010,-707.46,0
7172931,285 00:00:00,5200,1110,-1572.14,0
35845743,356 14:14:05,6010,7070,49410.15,0
76043922,86 06:07:26,6011,2010,-426724.0,0
50865469,416 14:06:17,4814,1030,-2245.92,0
58383596,214 10:20:60,6011,2010,-8983.66,0
18432893,370 09:17:20,5541,1010,-15249.77,1
62752996,257 21:10:36,4814,1030,-673.77,1
46105863,317 13:07:44,4814,1030,-3368.87,1
99538589,430 09:14:45,5541,1110,-17963.73,0
67934707,324 16:15:45,5411,1010,-7265.54,0
57295414,375 09:12:53,4814,1030,-4491.83,0
46040640,432 12:27:58,4814,1030,-2245.92,0
70780820,168 09:31:36,6010,7070,4963.47,1
96638154,167 06:39:16,6011,2010,-4491.83,1
44029891,167 16:31:45,4814,1030,-1122.96,1
79077776,15 13:49:38,6011,2010,-67377.47,0
36834549,85 09:05:49,5499,1010,-1482.3,0
82650535,449 18:14:17,6011,2010,-44918.32,1
77520174,103 21:38:07,6011,2010,-22459.16,1
73263344,279 15:36:14,6011,2011,-8983.66,1
99483281,182 16:44:02,5921,1010,-11858.44,1
74904159,319 22:01:14,5331,1110,-4956.51,0
85577609,249 12:16:01,5812,1010,-1572.14,0
65309740,314 14:35:55,6010,7030,28917.96,0
31506833,257 19:36:01,6010,7070,44918.32,0
96280753,357 11:31:55,6011,2010,-224591.58,1
52594600,353 00:00:00,5411,1110,-16681.09,1
53426018,295 09:26:54,6011,2010,-33688.74,1
1340586,269 09:28:49,6011,7010,44918.32,1
31279058,363 08:48:11,5411,1010,-10968.15,0
38886866,337 00:00:00,5499,1110,-1289.6,0
93818432,289 09:35:47,5541,1110,-10915.15,1
57224158,421 10:17:20,6010,7070,33014.96,1
70780820,226 03:12:12,6010,7070,5772.0,0
1133595,288 10:00:13,6010,7070,12352.54,1
48962034,50 15:44:08,6011,2011,-89836.63,1
82496360,403 08:06:19,4814,1030,-8983.66,0
73534440,337 14:15:03,6010,7030,34923.99,0
6761809,203 13:44:27,6011,7010,44918.32,1
86419792,451 15:09:10,5411,1010,-26012.87,0
26232239,389 14:09:30,5812,1010,-2560.34,0
88229777,407 10:20:12,6011,2010,-119033.54,1
72301958,168 08:38:59,6011,2010,-67377.47,0
48632522,215 00:00:00,5411,1110,-4415.47,0
68916137,207 08:31:08,6011,7010,157214.1,0
9819899,144 00:00:00,7995,1200,-3368.87,0
45627866,297 16:45:35,6010,7070,786.07,0
45155363,144 14:15:59,5411,1010,-9230.71,0
82757763,47 00:00:00,5499,1110,-24765.71,1
5932441,78 18:38:53,6011,2010,-67377.47,1
98069246,105 09:32:16,4814,1030,-34025.62,0
12678722,354 07:31:25,4814,1030,-6737.75,1
94198426,440 17:21:36,6011,7010,44918.32,0
52337939,87 15:30:28,4829,2370,-4491.83,1
54186907,176 05:20:11,6010,7070,9360.98,0
28818415,63 17:41:18,5411,1010,-2168.21,0
29712583,438 06:48:27,5331,1010,-5614.79,1
70060751,215 17:14:48,5499,1010,-853.45,1
91377213,235 16:28:57,6011,2010,-20213.24,1
85861930,125 09:23:08,6010,7070,17585.52,0
11469033,442 12:53:37,4814,1030,-4491.83,0
46837651,223 12:01:41,5499,1010,-1758.55,1
20958532,346 11:37:30,6011,7010,489609.64,1
43907938,445 20:34:49,6011,2010,-26950.99,1
46037128,335 15:04:22,6010,7031,6355.94,1
46227111,225 00:00:00,5661,1110,-83548.07,1
65404471,4 20:26:47,5411,1010,-3054.45,0
15621179,283 12:38:55,6011,7010,112295.79,0
88007478,149 14:27:24,5942,1010,-38829.64,0
90591079,229 18:25:17,5411,1010,-7568.74,1
37096892,85 10:21:15,4829,4071,-179.67,1
13221041,394 09:57:33,6010,7031,35934.65,0
31385,173 21:28:14,5411,1110,-5794.46,0
57523145,378 17:54:09,5541,1010,-26948.74,0
33797929,171 18:16:26,5411,1010,-21650.63,1
34077523,50 00:00:00,5499,1110,-4379.54,0
31267301,229 06:48:05,4814,1030,-1122.96,1
73580723,318 09:23:47,6011,2010,-134754.95,1
5436835,291 21:00:24,5691,1110,-10899.43,0
8014460,200 08:53:06,6010,7070,14023.27,1
75345598,223 13:51:47,6011,2010,-33688.74,0
49475237,450 00:00:00,5411,1110,-4042.65,0
84795885,340 17:58:53,6011,2010,-17967.33,1
47674446,220 12:21:45,4814,1030,-6737.75,0
95623488,370 08:01:06,5499,1010,-4199.86,0
16542264,351 11:18:25,5411,1010,-8242.06,1
98137482,226 13:31:49,6011,2010,-33688.74,1
3618976,350 08:48:51,4829,2370,-1796.73,1
47429651,130 16:37:15,5499,1010,-842.22,0
19174877,302 09:53:18,5411,1010,-2599.65,1
91101111,155 14:48:01,6011,2010,-334641.45,1
38384643,11 15:56:31,6010,7030,336887.37,0
2664251,314 08:36:49,6011,2010,-74115.22,0
38691781,88 21:25:45,6010,7070,2369.44,0
33743239,180 13:33:14,4829,2370,-67377.47,0
70780820,279 14:58:42,6010,7070,27355.25,0
20645905,103 09:22:50,5411,1010,-9304.83,1
78791390,289 19:37:31,4814,1030,-1122.96,0
70780820,242 16:33:00,6010,7070,19359.79,1
22235271,382 07:05:38,6011,2010,-22459.16,1
78115851,419 00:00:00,5411,1110,-5143.15,1
99199448,212 12:28:17,5411,1010,-4963.25,0
25941092,38 20:06:12,6011,2011,-224591.58,0
70780820,228 13:17:00,6010,7030,11566.47,0
82127108,71 22:30:01,4829,2370,-1996.39,0
87252636,191 19:00:18,6010,7071,94328.46,0
71996272,78 13:27:27,6011,2010,-22459.16,1
41870088,302 08:11:27,6010,7030,6625.45,1
84826852,66 23:26:31,4829,2370,-11880.67,1
3045827,271 04:12:23,4814,1030,-22459.16,1
35499455,429 15:55:41,5411,1010,-91431.23,0
84144771,388 21:43:34,4829,2370,-38180.57,1
46250913,312 17:44:56,6011,2010,-13475.49,0
86475916,297 18:16:31,5411,1010,-2645.69,1
37454994,426 09:24:52,4814,1030,-2245.92,1
70780820,274 14:48:15,6010,7070,1774.27,1
62752996,141 12:16:14,6011,2010,-134754.95,1
78942947,122 11:15:03,6011,2010,-67377.47,0
98047150,171 00:00:00,5734,1110,-13250.9,0
62258087,213 00:00:00,7995,1200,-65683.38,1
25270793,33 10:35:45,6010,7030,48242.27,1
43018886,419 16:31:15,6011,7010,1572141.04,0
34774411,270 00:00:00,5541,1110,-37446.15,0
15621022,447 20:24:02,4829,2370,-4491.83,0
23175388,392 13:53:44,6011,7010,49410.15,1
22255163,85 14:25:13,4814,1030,-2245.92,1
6761809,92 23:27:34,4814,1030,-2245.92,1
60320033,247 00:00:00,5814,1110,-3346.41,1
5119545,310 08:11:46,4814,1030,-1122.96,0
34211107,287 18:05:48,5451,1110,-997.19,1
54445476,49 00:37:56,4814,1030,-4491.83,0
70780820,31 12:07:28,6010,7070,16889.29,1
93805180,166 06:25:59,4814,1030,-3368.87,0
37165208,46 11:33:43,6010,7031,179673.26,0
60991319,186 14:45:16,6011,2010,-22459.16,0
13083218,172 23:34:57,4814,1030,-1122.96,1
32646822,15 00:00:00,6011,2110,-44918.32,1
12390619,233 11:51:57,6011,2010,-6737.75,1
25270793,325 13:23:32,6010,7070,13475.49,1
67216029,142 12:11:15,6011,7010,13475.49,0
20047434,387 00:00:00,5411,1110,-4514.29,0
51799569,203 09:25:59,5921,1010,-3054.45,1
52823541,307 08:24:23,4814,1030,-786.07,0
49220108,95 05:32:32,6011,2011,-22459.16,1
74992804,420 09:42:37,5499,1010,-4446.91,0
87252636,123 18:01:49,6010,7071,56844.13,1
18418576,320 15:32:20,6011,2011,-89836.63,0
18864557,85 22:00:16,4829,2371,-22459.16,0
76844676,77 13:15:43,4814,1030,-3368.87,0
41965418,238 18:44:52,5499,1010,-2964.61,0
48098545,226 20:02:44,6011,2010,-11229.58,1
77634195,135 21:40:43,4829,2371,-2245915.77,1
53755004,23 19:39:59,8999,1010,-12330.08,0
6967729,104 15:57:56,6011,7010,595167.68,1
6808459,271 19:04:31,6011,2010,-44918.32,1
70532099,96 15:30:18,5411,1110,-34105.8,0
32112130,328 14:11:60,5499,1010,-3099.36,0
51611278,105 11:34:55,5411,1010,-2695.1,0
51722802,103 09:09:06,6011,2010,-853447.99,1
12193461,131 17:08:36,6011,7010,163951.85,1
31321804,71 23:20:57,6011,4010,-4469.37,1
70411664,316 17:03:04,6010,7071,157214.1,0
